L,P,frag,role,semantic_transfer,kl_from_A,kl_from_B,p_B,p_A,argmax_is_B,mean_cos_finalpos,mean_distimprove_finalpos
2,27, the,content,-0.000759124755859375,6.111418395485067e-11,14.969584303347238,3.1522818568318123e-07,0.9999711245869155,False,-0.08106687664985657,-0.0011735688894987106
16,32, with,content,-0.00078582763671875,1.3288512993654084e-09,14.969611198611936,3.152198521095025e-07,0.9999713904718978,False,0.08247809112071991,0.0006250505684874952
20,32, with,content,-0.0008754730224609375,4.412343718043775e-12,14.969700721549831,3.1519152175080817e-07,0.9999711569062977,False,-0.013760250993072987,-5.599019914370729e-06
17,34, one,content,-0.0008831024169921875,1.5213369051462073e-09,14.969708976465032,3.151891964429126e-07,0.9999714088220807,False,0.004509301856160164,-1.9524544768501073e-05
14,33, exactly,content,-0.00089263916015625,1.437337398511298e-09,14.969718645685155,3.1518618440015057e-07,0.9999713892193686,False,0.002840629080310464,0.0006681743543595076
16,24, what,content,-0.000957489013671875,9.870172515692148e-09,14.969783615587842,3.151658672290556e-07,0.999971776128677,False,0.06086345389485359,0.0011700699105858803
24,21,.,content,-0.0010089874267578125,1.4023677260449232e-11,14.969834126135371,3.15149442659188e-07,0.9999711591510515,False,-0.020650047808885574,-4.4292704842519015e-05
25,28, d,content,-0.0010280609130859375,2.2456452969594528e-11,14.969853173488541,3.1514342613482164e-07,0.9999711414354854,False,0.010761702433228493,8.373704076802824e-06
24,28, d,content,-0.001033782958984375,1.6607787481171877e-11,14.969858924751174,3.151416267019335e-07,0.9999711535792043,False,0.012611135840415955,1.1902600817847997e-05
22,34, one,content,-0.0010700225830078125,1.1633227715905509e-11,14.969895244037486,3.1513020400470706e-07,0.9999711463122674,False,0.029611218720674515,1.2071220226061996e-05
12,32, with,content,-0.001110076904296875,2.487776511819762e-09,14.969935754916534,3.1511768964516426e-07,0.9999714881243665,False,-0.053635381162166595,-0.0006687075365334749
1,27, the,content,-0.001239776611328125,1.5795076353268008e-10,14.970065166012759,3.1507670921128566e-07,0.9999711313574419,False,-0.09092831611633301,-0.0006305646966211498
6,37,.,content,-0.0012454986572265625,1.1744276143392348e-09,14.970069947336288,3.1507494179657716e-07,0.9999712439100463,False,0.09347736090421677,0.005769732408225536
23,34, one,content,-0.0012454986572265625,9.053029428143871e-12,14.970070710394038,3.150749115715206e-07,0.9999711479830672,False,0.041206397116184235,1.5880259525147267e-05
20,22, Question,content,-0.0012683868408203125,7.541043834727468e-11,14.970093633160173,3.150677229024088e-07,0.9999712201584291,False,0.004812752828001976,9.535384378978051e-06
21,32, with,content,-0.0012760162353515625,3.569227295956622e-12,14.970101234588716,3.1506529947481583e-07,0.9999711577579259,False,-0.045050542801618576,-2.0760006009368226e-05
10,28, d,content,-0.0012969970703125,3.229362790922905e-09,14.970122129056382,3.150587991110684e-07,0.9999715065716301,False,0.09388197213411331,0.0018587283557280898
17,32, with,content,-0.0012989044189453125,5.385532426869915e-11,14.970124281316272,3.1505810093626777e-07,0.99997119791236,False,0.041898228228092194,0.0001832367415772751
0,30,?,question_end,-0.0013256072998046875,8.06234583177821e-12,14.970150757852199,3.150496714585981e-07,0.999971145125189,False,-0.007356489077210426,0.0005995376850478351
25,38,<|im_end|>,chat_template,-0.0013332366943359375,6.224667096255401e-11,14.9701586095964,3.1504728589049326e-07,0.9999712024513355,False,0.016061248257756233,4.455676753423177e-05
20,28, d,content,-0.001415252685546875,8.930456179330804e-10,14.970240435938027,3.1502139446724174e-07,0.9999710324125901,False,0.08128803968429565,0.00031654900521971285
1,30,?,question_end,-0.0014324188232421875,5.115991223640414e-11,14.97025748132917,3.150160294190755e-07,0.9999711676591221,False,-0.016315918415784836,0.0005026131984777749
21,26, is,content,-0.0014972686767578125,9.190565214795822e-10,14.970322761022981,3.149956589374144e-07,0.9999713505113728,False,-0.03909195587038994,-0.00010458460019435734
22,28, d,content,-0.00167083740234375,5.411562464317777e-11,14.970495971246454,3.1494094169654247e-07,0.9999711962319509,False,-0.02201969362795353,-2.0211286027915776e-05
5,34, one,content,-0.0017242431640625,2.7406566065884806e-08,14.970550021239955,3.1492440226903106e-07,0.9999720846243356,False,0.09979118406772614,0.004580056294798851
0,33, exactly,content,-0.0017490386962890625,8.047410602539947e-11,14.970574219287075,3.1491631944445503e-07,0.999971213931677,False,-0.02147284336388111,-6.65090192342177e-05
12,42,"
",assistant_prefix,-0.0017547607421875,1.0195094099328521e-08,14.970582951770325,3.1491468733713263e-07,0.9999717532788874,False,0.17806288599967957,0.03994721546769142
1,41,assistant,chat_template,-0.001796722412109375,7.389530822313908e-11,14.970622021362905,3.1490130553864944e-07,0.9999712206525263,False,0.11071152240037918,0.009530236013233662
3,36, word,content,-0.0018157958984375,4.951366612806444e-09,14.970642628838498,3.1489542619683635e-07,0.999971623526123,False,0.04487111419439316,0.0027241164352744818
8,29,ax,content,-0.001834869384765625,5.807553457462978e-09,14.970661492963865,3.1488924057579e-07,0.9999710534224195,False,0.10625515878200531,0.004495701286941767
23,28, d,content,-0.0018463134765625,1.6566539423385107e-11,14.970671409986295,3.14885668910066e-07,0.9999711548373557,False,-0.002030736766755581,2.26675206249638e-06
24,34, one,content,-0.001861572265625,9.681473191371055e-12,14.970686743668438,3.1488086146784576e-07,0.9999711462474433,False,0.01176443975418806,1.0107890375365969e-05
18,23,:,content,-0.00191497802734375,1.5334771274095729e-09,14.970740315655732,3.148641166494209e-07,0.9999713723219666,False,0.03387700021266937,0.00045146187767386436
0,24, what,content,-0.001953125,6.631773162123979e-10,14.970778011194426,3.148520686822323e-07,0.9999712545448606,False,-0.007412853185087442,0.00022678484674543142
26,34, one,content,-0.0019969940185546875,1.928320407674252e-12,14.970822190650324,3.148382268907131e-07,0.9999711597584815,False,0.004212217405438423,1.8330551938561257e-06
7,27, the,content,-0.00203704833984375,4.2493266738476427e-10,14.970862313746476,3.1482566002156244e-07,0.9999712979573262,False,-0.0033872888889163733,-0.0002927657915279269
9,32, with,content,-0.0021076202392578125,4.278524997559874e-10,14.970932695782077,3.148034377835826e-07,0.9999712815122123,False,0.004961843136698008,0.00011841548985103145
5,28, d,content,-0.0021190643310546875,2.6828800354242764e-10,14.970944200653587,3.147998305080851e-07,0.9999712667201508,False,0.059119563549757004,0.0009821689454838634
6,28, d,content,-0.0021839141845703125,4.451556899496553e-10,14.97100888742644,3.147794192362049e-07,0.9999712755803349,False,0.05371004343032837,0.0005809308495372534
21,34, one,content,-0.002231597900390625,1.8890152772664094e-11,14.971056852600745,3.147643699191098e-07,0.9999711490684605,False,0.0018721530213952065,-1.1188731150468811e-05
3,28, d,content,-0.002246856689453125,2.3091280651505658e-11,14.971072032466681,3.1475957175266773e-07,0.9999711640637271,False,0.001994313672184944,-5.647489888360724e-05
2,41,assistant,chat_template,-0.0022487640380859375,2.052951625533905e-10,14.971074063099495,3.147589998252487e-07,0.9999712543786341,False,-0.017394404858350754,-0.0024543129839003086
2,29,ax,content,-0.00225830078125,6.047062182351109e-11,14.971083462185694,3.147559808918842e-07,0.9999711998238539,False,0.030032023787498474,0.0004879132320638746
12,34, one,content,-0.002323150634765625,9.69695466699914e-10,14.971148281734976,3.147355975569372e-07,0.9999712884114413,False,0.0004378726298455149,3.736119106179103e-05
22,26, is,content,-0.0023937225341796875,3.8749652862818196e-10,14.971219370571204,3.1471339029577475e-07,0.9999712993545292,False,-0.10299056023359299,-0.00018298442591913044
4,36, word,content,-0.002460479736328125,9.807750764511289e-09,14.971287399494019,3.1469255073192515e-07,0.9999718367538207,False,0.051320139318704605,0.0028357957489788532
20,34, one,content,-0.00249481201171875,1.7446436978595054e-11,14.971320078361815,3.146815320749132e-07,0.9999711543973955,False,-0.03989887237548828,-2.6818473997991532e-05
16,23,:,content,-0.0025043487548828125,1.0918220420359555e-08,14.971329074883533,3.146786806537577e-07,0.9999716297942017,False,-0.002532048849388957,-1.7256179489777423e-05
23,29,ax,content,-0.0025081634521484375,9.515618276701195e-11,14.97133339717819,3.1467735065427586e-07,0.9999712179624056,False,0.04296167194843292,0.00011198104039067402
19,32, with,content,-0.0025157928466796875,4.8068345948770466e-12,14.971341008559474,3.1467493054043787e-07,0.9999711565505215,False,-0.029356714338064194,-2.243968629045412e-05
1,32, with,content,-0.0027008056640625,6.728471628036703e-09,14.971525238712628,3.146168206373646e-07,0.9999714858531389,False,0.04923251271247864,0.0022228341549634933
15,28, d,content,-0.0028362274169921875,8.96341426951352e-10,14.97166159810005,3.1457412495617756e-07,0.9999711914807897,False,0.09973298758268356,0.0013136051129549742
5,37,.,content,-0.0028476715087890625,1.2013597338518556e-09,14.971672492479733,3.145705667673473e-07,0.9999713243747697,False,0.10464219748973846,0.005821093451231718
25,34, one,content,-0.0029582977294921875,5.084561152008538e-12,14.971783440677418,3.145357161640668e-07,0.9999711565921577,False,0.06278523802757263,4.0390230424236506e-05
18,34, one,content,-0.003047943115234375,6.7783236726724e-10,14.97187349371036,3.145075778946737e-07,0.9999713382754147,False,0.08076454699039459,0.0003401142021175474
19,34, one,content,-0.003101348876953125,7.614532639587488e-11,14.971926664485828,3.14490743942972e-07,0.999971217819231,False,0.009312475100159645,4.8015863285399973e-08
14,23,:,content,-0.003170013427734375,2.9309418670343812e-08,14.971993861618458,3.1446878858182765e-07,0.9999700675428318,False,0.054471615701913834,0.002665512962266803
2,21,.,content,-0.0032196044921875,8.567195209736774e-09,14.972042162460248,3.1445338774905603e-07,0.9999706832679167,False,0.16692371666431427,0.016014160588383675
0,34, one,content,-0.00323486328125,2.0387047723826523e-09,14.972060071207295,3.144488200637376e-07,0.9999714161356716,False,0.01808791607618332,0.0004309453070163727
11,34, one,content,-0.003276824951171875,4.475654914758662e-09,14.972102056775354,3.144356503799234e-07,0.9999714951223847,False,-0.018614385277032852,-0.00015612949209753424
18,32, with,content,-0.00330352783203125,1.7374853089885417e-11,14.972128787014622,3.144271571556996e-07,0.9999711866381501,False,0.07295674830675125,0.0004098419158253819
21,28, d,content,-0.0034027099609375,5.590433201999598e-11,14.972227724177328,3.143959706377988e-07,0.9999711786562745,False,0.027792856097221375,5.1852963224519044e-05
17,24, what,content,-0.003406524658203125,1.2618879853074749e-08,14.972232370507127,3.1439497684515613e-07,0.9999718323713312,False,0.047310009598731995,0.000497231085319072
16,28, d,content,-0.0035572052001953125,1.1355301145085049e-09,14.97238251660339,3.1434737876732267e-07,0.9999711056763806,False,0.08381970226764679,0.0008371227886527777
14,41,assistant,chat_template,-0.003589630126953125,2.0480073293492857e-09,14.972415296074729,3.1433729720225986e-07,0.9999714586642604,False,-0.04227744787931442,-8.36953695397824e-05
25,25, color,relation,-0.0035953521728515625,6.572751640197526e-10,14.97242100857058,3.143354443622458e-07,0.9999712862651169,False,0.011579010635614395,8.395818440476432e-05
10,23,:,content,-0.0036182403564453125,6.4913429813501115e-09,14.97244334564905,3.143280820481428e-07,0.9999707523511003,False,0.08199149370193481,0.004730721935629845
13,32, with,content,-0.003673553466796875,6.8387843464257914e-09,14.972499310966546,3.143109891766737e-07,0.9999716848774498,False,-0.015954982489347458,-0.00039641617331653833
26,35, lowercase,content,-0.0036830902099609375,2.5275184133080695e-11,14.972508335491975,3.14307837935258e-07,0.9999711957133751,False,0.0001903129741549492,-4.399332453886018e-07
15,41,assistant,chat_template,-0.00396728515625,8.5512224196207e-10,14.97279256570165,3.1421857139023075e-07,0.9999713403934886,False,-0.0630703940987587,-0.00030833802884444594
2,34, one,content,-0.0040493011474609375,7.726092945891412e-09,14.972874912398877,3.141929065463891e-07,0.9999716747230799,False,0.08448667079210281,0.004747370723634958
17,23,:,content,-0.0040607452392578125,1.1191342061812173e-09,14.972885882928011,3.141891974591253e-07,0.9999713136281743,False,0.01745632290840149,0.0006284519331529737
10,32, with,content,-0.00435638427734375,2.790103111058494e-09,14.973181887413904,3.140963871276328e-07,0.9999715127063669,False,-0.042800258845090866,-0.0004331417731009424
2,37,.,content,-0.00443267822265625,1.4966794758995247e-09,14.973257706921375,3.1407237952766823e-07,0.9999713698723636,False,-0.006136306561529636,-0.00199298607185483
21,21,.,content,-0.0044689178466796875,7.318750099267077e-11,14.97329400342346,3.1406094230735837e-07,0.9999711929640439,False,0.05319999158382416,0.00010038416075985879
18,37,.,content,-0.0046215057373046875,2.993539421499617e-08,14.973443768500344,3.140126673988325e-07,0.9999700571592378,False,0.058685701340436935,0.004936063662171364
11,24, what,content,-0.004680633544921875,4.595678046582463e-08,14.973505448177407,3.1399482811389534e-07,0.9999723725689199,False,0.09774705022573471,0.00833347998559475
17,28, d,content,-0.0048084259033203125,2.2696499375283252e-10,14.973633594368057,3.1395434000123587e-07,0.9999712114881308,False,0.06429795175790787,0.0005516703822650015
11,32, with,content,-0.0048885345458984375,2.816464883528961e-09,14.973714042610622,3.13929281512908e-07,0.999971501227688,False,-0.09277744591236115,-0.0008128396002575755
22,27, the,content,-0.0048923492431640625,3.0057254415731206e-09,14.973718119913318,3.139280697641901e-07,0.9999714559771165,False,-0.0956978127360344,-0.0003525360662024468
26,29,ax,content,-0.00494384765625,1.119397844469549e-10,14.973769213045646,3.1391183118438156e-07,0.9999712259870908,False,0.02759687229990959,0.0001649749610805884
22,21,.,content,-0.0049591064453125,1.5147726238395854e-10,14.973784190783547,3.1390703993714454e-07,0.9999712216248914,False,0.02653864026069641,-2.045832297881134e-05
16,39,"
",content,-0.0050048828125,1.394488564266814e-09,14.973829687964853,3.1389258070923504e-07,0.999970934806206,False,-0.039740949869155884,-0.0009314503404311836
14,28, d,content,-0.0050220489501953125,2.0940585451238717e-09,14.97384692952612,3.1388719232432695e-07,0.9999709344624799,False,0.09957869350910187,0.0014030266320332885
7,28, d,content,-0.00514984130859375,1.1975508801721454e-09,14.973975095254996,3.1384722823072365e-07,0.9999713987772013,False,0.07847047597169876,0.0008727859822101891
24,29,ax,content,-0.0051746368408203125,1.856170797581895e-10,14.973999931771223,3.1383940136807495e-07,0.9999712555549871,False,0.007042392622679472,6.767847662558779e-05
1,29,ax,content,-0.005268096923828125,1.9942404838149278e-10,14.974092998493058,3.1381005891884835e-07,0.9999712161585917,False,0.04920022562146187,0.000819931854493916
1,34, one,content,-0.005340576171875,7.719330475043103e-09,14.9741658132853,3.1378745167501514e-07,0.9999716516290105,False,0.0056247529573738575,0.0005481956177391112
3,37,.,content,-0.0054607391357421875,1.5274468846836285e-09,14.974285667577686,3.137496572974663e-07,0.9999713615568402,False,-0.01454329676926136,-0.0030598032753914595
25,29,ax,content,-0.005672454833984375,2.7987532405663347e-10,14.974497809426582,3.136832123231496e-07,0.9999712777876701,False,0.028020421043038368,0.00010336717241443694
5,36, word,content,-0.005725860595703125,6.863630303828038e-09,14.974552895595773,3.1366659687518093e-07,0.9999717132555498,False,0.05172198265790939,0.004617054481059313
5,35, lowercase,content,-0.00644683837890625,1.0617703690473688e-08,14.97527145203267,3.13440547933345e-07,0.9999717649451635,False,0.19487245380878448,0.03498582914471626
18,24, what,content,-0.00652313232421875,1.7078110193904633e-08,14.975348713362445,3.134166866479863e-07,0.9999719289983682,False,0.03369706869125366,0.00024119335284922272
19,27, the,content,-0.00652313232421875,6.595669037890816e-11,14.975348272943146,3.134164513374853e-07,0.9999711782282105,False,-0.008814356289803982,-1.112184691010043e-05
21,29,ax,content,-0.0066852569580078125,6.990774903996659e-10,14.97551061148524,3.1336565709981767e-07,0.999971223448744,False,0.05745997279882431,0.0004885531961917877
9,34, one,content,-0.0067157745361328125,2.5017771972506905e-08,14.975540419528267,3.1335630312484824e-07,0.9999718905301266,False,0.030799368396401405,0.0012601058697327971
22,29,ax,content,-0.0069599151611328125,6.715283940628867e-10,14.975785193498464,3.1327963103330994e-07,0.9999713210047053,False,0.0030590095557272434,1.8173292119172402e-05
7,30,?,question_end,-0.0070285797119140625,8.601832805574813e-09,14.975850954703423,3.1325802544913723e-07,0.9999710173738758,False,0.09017087519168854,0.006230552680790424
17,39,"
",content,-0.0072479248046875,2.5805844196054287e-09,14.976071657433975,3.131892737904274e-07,0.9999708654469112,False,0.06558724492788315,0.0014764175284653902
23,21,.,content,-0.007251739501953125,9.108411238378053e-11,14.976076718115594,3.131881798980593e-07,0.9999711873770508,False,-0.08921631425619125,-0.00029954692581668496
8,23,:,content,-0.00726318359375,4.704073690505187e-09,14.976088611203078,3.131844910080579e-07,0.9999708528995161,False,0.08095569163560867,0.003962175454944372
19,41,assistant,chat_template,-0.00738525390625,2.537536100241847e-10,14.976210111107534,3.1314636163480075e-07,0.999971168468471,False,-0.025032129138708115,-0.00025927781825885177
20,27, the,content,-0.0075359344482421875,3.9497594836973215e-09,14.97636109179575,3.1309907243619564e-07,0.999970824530287,False,-0.034993574023246765,-0.00014835651381872594
15,23,:,content,-0.0077304840087890625,1.7152545390557398e-08,14.976555190552254,3.130384635863113e-07,0.9999717780990462,False,0.014902785420417786,0.000290567462798208
16,41,assistant,chat_template,-0.007900238037109375,4.328924060211696e-09,14.976725406820627,3.1298525717770206e-07,0.9999715500485726,False,-0.06205993518233299,-0.000290589319774881
21,27, the,content,-0.008544921875,1.3059908675444075e-09,14.977370244644218,3.1278336315441553e-07,0.9999709665512707,False,-0.10690967738628387,-0.0005834360490553081
7,23,:,content,-0.008853912353515625,3.984721063498607e-10,14.97767850484047,3.126867709513661e-07,0.9999710943049092,False,0.09686671197414398,0.004009723663330078
6,36, word,content,-0.008991241455078125,6.145577143015817e-09,14.977818079632799,3.12644015439248e-07,0.9999716781243316,False,0.06133507192134857,0.004394429735839367
18,39,"
",content,-0.009265899658203125,1.3454237532895282e-09,14.978089869186924,3.125579305545313e-07,0.9999709536952802,False,0.09349187463521957,0.002142395591363311
9,28, d,content,-0.00952911376953125,5.2515645849516985e-09,14.978354238562435,3.12475879455817e-07,0.999971618472996,False,0.06794408708810806,0.0015054919058457017
20,26, is,content,-0.009832382202148438,9.903023906214415e-09,14.978658009663716,3.1238117287186394e-07,0.9999717564998784,False,0.033702071756124496,0.0005404187249951065
15,24, what,content,-0.010229110717773438,2.05362823673586e-08,14.979054669891067,3.122573392309491e-07,0.9999719880266967,False,0.008956318721175194,0.0003650907310657203
4,34, one,content,-0.011056900024414062,5.2725827009816304e-08,14.979882565650705,3.1199910205305207e-07,0.9999724340192179,False,0.14050298929214478,0.01161599438637495
6,35, lowercase,content,-0.011167526245117188,4.491701696270608e-08,14.979991564224381,3.119645554657021e-07,0.999972327552043,False,0.21050798892974854,0.03812367096543312
12,23,:,content,-0.011285781860351562,1.2372682338642722e-09,14.980110211349297,3.1192724334614316e-07,0.9999709723383189,False,-0.02313576638698578,-0.001196472905576229
5,25, color,relation,-0.011617660522460938,4.311329859511872e-08,14.980440020866677,3.1182331915498603e-07,0.9999696274783703,False,0.09717428684234619,0.007456006016582251
0,23,:,content,-0.011667251586914062,1.3538917880177498e-08,14.980491719626832,3.118085003491938e-07,0.9999716942689167,False,0.13706326484680176,0.015885312110185623
21,25, color,relation,-0.012178421020507812,9.02511303872839e-10,14.981003589113893,3.1164904778792556e-07,0.999971353136336,False,-0.05347990617156029,-0.0002821951638907194
19,30,?,question_end,-0.012416839599609375,4.463637349229071e-08,14.98124176959509,3.1157501873053063e-07,0.9999722036586175,False,0.025566328316926956,0.00037357318797148764
18,41,assistant,chat_template,-0.012739181518554688,7.873973001793372e-09,14.98156343393432,3.1147412392170795e-07,0.9999706712981137,False,0.01595824584364891,0.0015156749868765473
3,34, one,content,-0.012880325317382812,4.1485907375008285e-08,14.981706119429312,3.114306788463825e-07,0.9999723231878491,False,0.09889771789312363,0.00899534486234188
17,41,assistant,chat_template,-0.013456344604492188,7.497190409651817e-09,14.982281480438493,3.112511371529963e-07,0.9999716701262419,False,-0.05914270505309105,-0.00014319982437882572
11,42,"
",assistant_prefix,-0.013530731201171875,1.124664909976509e-08,14.982358079488655,3.112280523617896e-07,0.9999718862333552,False,0.2118995636701584,0.07465799897909164
7,36, word,content,-0.013719558715820312,1.4626583941470166e-08,14.982547633841103,3.1116918224730233e-07,0.9999715415976285,False,0.03646835312247276,0.0004853685386478901
10,26, is,content,-0.014287948608398438,3.1781784164623908e-09,14.98311389278962,3.1099230989588e-07,0.9999713577138242,False,0.08284217119216919,0.004712139256298542
13,23,:,content,-0.014530181884765625,6.416657782142513e-09,14.983354129417954,3.1091677688492665e-07,0.9999706840867216,False,0.03588894009590149,0.001639824127778411
3,29,ax,content,-0.015071868896484375,5.015269125838342e-09,14.983897889109937,3.107486856866853e-07,0.9999715940386834,False,0.073021799325943,0.0010731667280197144
12,26, is,content,-0.016843795776367188,3.349301095658642e-09,14.985667834059816,3.101983764970856e-07,0.9999710370395727,False,0.17640185356140137,0.01150416862219572
19,42,"
",assistant_prefix,-0.018087387084960938,2.0119091596926735e-06,14.98689027252005,3.098096912525867e-07,0.9999608214777915,False,0.18610577285289764,0.05661385506391525
10,29,ax,content,-0.018611907958984375,4.5557153250736114e-08,14.987438797767027,3.096508118696249e-07,0.9999723814600979,False,0.09495669603347778,0.003586967708542943
9,29,ax,content,-0.01929473876953125,2.2814516287006444e-08,14.98812105541451,3.0943933658050214e-07,0.9999720313320852,False,0.12551528215408325,0.005991722457110882
6,25, color,relation,-0.020006179809570312,8.940260658033091e-08,14.988829054728324,3.0921833200442585e-07,0.9999690075909526,False,0.09619424492120743,0.0075643714517354965
18,30,?,question_end,-0.02028656005859375,9.57707904558226e-08,14.989110846648524,3.091327735255022e-07,0.9999726566702163,False,0.0727171003818512,0.004274534992873669
11,29,ax,content,-0.021051406860351562,6.531985090708234e-09,14.989877848239638,3.0889604094343504e-07,0.9999714143273678,False,0.10753573477268219,0.003872778033837676
17,26, is,content,-0.021352767944335938,1.1326794179203432e-08,14.99017773012159,3.088030992858454e-07,0.999971846832931,False,0.09472064673900604,0.0030506530310958624
12,29,ax,content,-0.02288055419921875,1.4845247518561994e-08,14.9917080269732,3.0833163583021607e-07,0.9999717218573033,False,0.07160992920398712,0.0003974162391386926
11,36, word,content,-0.023744583129882812,5.928531794426782e-08,14.99256983266823,3.08065593709998e-07,0.9999725342419903,False,-0.0029689231887459755,-0.001302447635680437
11,26, is,content,-0.024591445922851562,1.3512719915655605e-09,14.993415725260334,3.0780445956467856e-07,0.9999713799910632,False,0.12751410901546478,0.007075405213981867
8,36, word,content,-0.025251388549804688,3.191233302604028e-08,14.994079886235555,3.0760169208325606e-07,0.9999723513138588,False,0.027298588305711746,-0.000227380616706796
8,30,?,question_end,-0.025787353515625,2.5018490451879623e-08,14.99461034862218,3.074366784698087e-07,0.9999717201260746,False,-0.009202704764902592,-0.00020810351998079568
16,26, is,content,-0.02605438232421875,5.434363339196807e-09,14.994879318902763,3.0735457295915133e-07,0.999971648482829,False,0.15424534678459167,0.004416617564857006
9,36, word,content,-0.02724456787109375,3.081843344516318e-08,14.996071035655211,3.0698919324070867e-07,0.9999723378955925,False,0.041975002735853195,0.00023713501286692917
10,36, word,content,-0.027669906616210938,1.1798371686294808e-07,14.996499668258801,3.068589791128306e-07,0.9999734214430396,False,0.06487498432397842,0.002892015967518091
12,36, word,content,-0.028139114379882812,7.641510564091867e-08,14.996963791787435,3.067147888706566e-07,0.9999726278937975,False,0.01912221871316433,0.0004009749973192811
18,26, is,content,-0.028722763061523438,2.6738365514493382e-08,14.997547849853833,3.065356889580615e-07,0.9999721762107742,False,0.07869047671556473,0.0024112185928970575
4,25, color,relation,-0.030630111694335938,3.1004285576562866e-08,14.999451468257389,3.0595087869521364e-07,0.9999698979187132,False,0.14109402894973755,0.011511768214404583
8,25, color,relation,-0.03325843811035156,1.5191411531803198e-07,15.002079161733882,3.0514733036666506e-07,0.9999683728137472,False,0.12591060996055603,0.016428153961896896
3,25, color,relation,-0.033672332763671875,2.3054300667438254e-08,15.002493301017886,3.0502175687596207e-07,0.999970665121361,False,0.14298918843269348,0.01222886424511671
14,29,ax,content,-0.034046173095703125,7.142635725438222e-08,15.002873251170598,3.0490836452821556e-07,0.9999726846086147,False,0.12548916041851044,0.006089997012168169
19,26, is,content,-0.034515380859375,3.901327388760867e-08,15.003340323860344,3.047652380113817e-07,0.999972373874963,False,0.0874428078532219,0.002920227125287056
7,25, color,relation,-0.03479766845703125,7.89545545345268e-08,15.003619442768056,3.046782276819246e-07,0.9999691212840627,False,0.09476494789123535,0.009552431292831898
13,21,.,content,-0.03535652160644531,8.749880254795041e-08,15.004181403784884,3.045080566399174e-07,0.9999692913100778,False,0.18445844948291779,0.026363782584667206
14,21,.,content,-0.03915214538574219,1.8949955676631206e-08,15.007978590700965,3.0335478882931056e-07,0.9999704104138151,False,0.20538271963596344,0.03273278847336769
13,30,?,question_end,-0.04086112976074219,1.1034288800625435e-07,15.009679019462377,3.0283728533051583e-07,0.9999720031534806,False,0.20472265779972076,0.040204007178545
13,29,ax,content,-0.0410308837890625,2.589598948441611e-08,15.009857974615203,3.0278590592328465e-07,0.9999720826753755,False,0.07671698182821274,0.0018035342218354344
19,25, color,relation,-0.042388916015625,1.8779488798713176e-07,15.011211067451367,3.0237526566034907e-07,0.9999729877339522,False,0.11004255712032318,0.017475523054599762
18,25, color,relation,-0.04405784606933594,2.386986596401774e-07,15.012880257281942,3.0187114049554e-07,0.9999733094873041,False,0.09122338891029358,0.015071362257003784
13,26, is,content,-0.0447845458984375,6.251388198316515e-09,15.013609092651025,3.0165119703597937e-07,0.9999711433326125,False,0.13643915951251984,0.008798263035714626
18,42,"
",assistant_prefix,-0.04611015319824219,1.2342276120941644e-06,15.01491579892498,3.0124923188271616e-07,0.9999633127505373,False,0.25678911805152893,0.12777025997638702
17,42,"
",assistant_prefix,-0.04752349853515625,9.067879770757838e-07,15.016331205870358,3.008241168263656e-07,0.9999644874917034,False,0.31263214349746704,0.15423111617565155
17,30,?,question_end,-0.04805183410644531,1.4039314132662389e-07,15.0168759186043,3.0066780879932153e-07,0.9999730883678407,False,0.1232118010520935,0.012146457098424435
14,26, is,content,-0.04891014099121094,5.668972694806564e-09,15.017734624434162,3.004092793691838e-07,0.9999711747080525,False,0.10189083963632584,0.006522748619318008
14,30,?,question_end,-0.049571990966796875,2.4471891020549475e-07,15.018389158310738,3.0021100977409427e-07,0.9999728085050706,False,0.22450125217437744,0.046766288578510284
17,25, color,relation,-0.05612373352050781,2.063047118250256e-08,15.024944840327407,2.982500603477702e-07,0.9999712210967865,False,0.18614958226680756,0.030668694525957108
11,25, color,relation,-0.06239128112792969,4.512635741536801e-07,15.03121192884972,2.9638518478563584e-07,0.9999664138551281,False,0.1933574080467224,0.030665649101138115
9,25, color,relation,-0.06652641296386719,2.8705653363412307e-08,15.03534982823729,2.9516319242889036e-07,0.9999700353156792,False,0.15169987082481384,0.021207701414823532
15,26, is,content,-0.06961250305175781,1.6996498602481617e-08,15.038439118554614,2.942542923145358e-07,0.9999720606258007,False,0.014567703008651733,0.00031342124566435814
16,30,?,question_end,-0.08727645874023438,5.075907852439645e-07,15.056101686285468,2.891030713232974e-07,0.9999749556045426,False,0.17413917183876038,0.02759896218776703
16,25, color,relation,-0.08972358703613281,9.046915894660402e-08,15.058542135585183,2.8839478292427344e-07,0.9999691268828356,False,0.21339063346385956,0.03911775350570679
15,30,?,question_end,-0.092742919921875,9.86167016028113e-07,15.061569225385593,2.875273942548966e-07,0.9999762841107014,False,0.10533396899700165,0.01766940951347351
10,25, color,relation,-0.10610389709472656,6.211574286998564e-08,15.07492307591886,2.8370949680674294e-07,0.999969937466844,False,0.14004254341125488,0.023815548047423363
15,25, color,relation,-0.14156341552734375,2.973706332559757e-08,15.110384633916672,2.7382563401705723e-07,0.9999701714336441,False,0.11502079665660858,0.01810985431075096
14,25, color,relation,-0.1584339141845703,4.959364325886219e-08,15.12725025613531,2.692447476745689e-07,0.9999699470830604,False,0.25792497396469116,0.07249277085065842
